,RunId,iteration,Step,density,width,height,Umidade,TipoVegetacao,Fine,On Fire,PartiallyBurned,Burned Out,Saved index
1736,1736,24,1,200,100,100,0.75,0.9,9751,23,150,76,0.6637168141592921
1737,1737,24,28,200,100,100,0.75,0.1,0,1,40,9959,0.004000400040004
1738,1738,24,1,200,100,100,0.8999999999999999,0.5,9763,5,163,69,0.7025862068965517
1739,1739,24,6,200,100,100,0.8999999999999999,0.4,9651,5,194,150,0.563953488372093
1740,1740,24,9,200,100,100,0.8999999999999999,0.30000000000000004,9373,1,259,367,0.41373801916932906
1741,1741,24,0,200,100,100,0.8999999999999999,0.7000000000000001,9900,100,0,0,0.0
1742,1742,24,0,200,100,100,0.8999999999999999,0.6000000000000001,9900,100,0,0,0.0
1743,1743,24,1,200,100,100,0.8999999999999999,0.8,9782,2,160,56,0.7407407407407407
1744,1744,24,1,200,100,100,0.8999999999999999,0.9,9786,4,153,57,0.7285714285714285
1745,1745,24,21,200,100,100,0.8999999999999999,0.0,0,6,0,9994,0.0
1746,1746,24,37,200,100,100,0.75,0.2,33,8,285,9674,0.028617331057335074
1747,1747,24,45,200,100,100,0.75,0.30000000000000004,976,2,1267,7755,0.14043449346043005
1748,1748,24,31,200,100,100,0.8999999999999999,0.1,0,3,106,9891,0.010603180954286286
1749,1749,25,18,200,100,100,0.0,0.1,3,65,0,9932,0.0
1750,1750,25,20,200,100,100,0.0,0.0,0,3,0,9997,0.0
1751,1751,25,21,200,100,100,0.0,0.2,0,5,0,9995,0.0
1752,1752,25,21,200,100,100,0.0,0.30000000000000004,0,1,0,9999,0.0
1753,1753,24,54,200,100,100,0.8999999999999999,0.2,37,3,767,9193,0.07700803212851405
1754,1754,25,21,200,100,100,0.0,0.4,0,5,0,9995,0.0
1755,1755,25,21,200,100,100,0.0,0.5,0,1,0,9999,0.0
1756,1756,25,22,200,100,100,0.0,0.6000000000000001,1,15,0,9984,0.0
1757,1757,25,21,200,100,100,0.0,0.7000000000000001,0,9,0,9991,0.0
1758,1758,25,20,200,100,100,0.0,0.8,0,1,0,9999,0.0
1759,1759,25,20,200,100,100,0.0,0.9,0,1,0,9999,0.0
1760,1760,25,20,200,100,100,0.15,0.0,0,29,0,9971,0.0
1761,1761,25,21,200,100,100,0.15,0.1,0,14,0,9986,0.0
1762,1762,25,20,200,100,100,0.15,0.2,0,4,0,9996,0.0
1763,1763,25,20,200,100,100,0.15,0.30000000000000004,0,6,0,9994,0.0
1764,1764,25,21,200,100,100,0.15,0.4,0,4,0,9996,0.0
1765,1765,25,20,200,100,100,0.15,0.5,0,4,0,9996,0.0
1766,1766,25,20,200,100,100,0.15,0.6000000000000001,0,16,0,9984,0.0
1767,1767,25,20,200,100,100,0.15,0.7000000000000001,4,61,0,9935,0.0
1768,1768,25,20,200,100,100,0.15,0.8,1,24,0,9975,0.0
1769,1769,25,19,200,100,100,0.15,0.9,3,56,0,9941,0.0
1770,1770,25,21,200,100,100,0.3,0.0,0,1,0,9999,0.0
1771,1771,25,21,200,100,100,0.3,0.1,0,2,0,9998,0.0
1772,1772,25,20,200,100,100,0.3,0.2,0,7,0,9993,0.0
1773,1773,25,19,200,100,100,0.3,0.30000000000000004,0,26,0,9974,0.0
1774,1774,25,21,200,100,100,0.3,0.4,0,2,0,9998,0.0
1775,1775,25,20,200,100,100,0.3,0.5,0,2,0,9998,0.0
1776,1776,25,21,200,100,100,0.3,0.7000000000000001,0,1,0,9999,0.0
1777,1777,25,21,200,100,100,0.3,0.6000000000000001,0,2,0,9998,0.0
1778,1778,25,22,200,100,100,0.3,0.8,1,8,0,9991,0.0
1779,1779,25,21,200,100,100,0.3,0.9,0,11,0,9989,0.0
1780,1780,25,22,200,100,100,0.44999999999999996,0.0,0,1,0,9999,0.0
1781,1781,25,22,200,100,100,0.44999999999999996,0.1,0,1,4,9995,0.00040004000400040005
1782,1782,25,23,200,100,100,0.44999999999999996,0.2,0,3,11,9986,0.001100330099029709
1783,1783,25,24,200,100,100,0.44999999999999996,0.30000000000000004,0,1,25,9974,0.0025002500250025004
1784,1784,25,25,200,100,100,0.44999999999999996,0.4,0,12,30,9958,0.0030036043251902285
1785,1785,25,29,200,100,100,0.44999999999999996,0.5,0,2,68,9930,0.0068013602720544105
1786,1786,25,30,200,100,100,0.44999999999999996,0.6000000000000001,0,2,65,9933,0.00650130026005201
1787,1787,25,30,200,100,100,0.44999999999999996,0.7000000000000001,1,8,80,9911,0.008007206485837253
1788,1788,25,30,200,100,100,0.44999999999999996,0.8,13,2,110,9875,0.011016524787180772
1789,1789,25,22,200,100,100,0.6,0.0,0,1,0,9999,0.0
1790,1790,25,29,200,100,100,0.44999999999999996,0.9,0,12,53,9935,0.005306367641169403
1791,1791,25,24,200,100,100,0.6,0.1,0,1,4,9995,0.00040004000400040005
1792,1792,25,29,200,100,100,0.6,0.2,0,3,50,9947,0.00500150045013504
1793,1793,25,14,200,100,100,0.6,0.8,9175,3,279,543,0.33941605839416056
1794,1794,25,18,200,100,100,0.6,0.6000000000000001,8684,1,457,858,0.34752851711026617
1795,1795,25,34,200,100,100,0.6,0.30000000000000004,52,2,121,9825,0.012165694751658959
1796,1796,25,21,200,100,100,0.6,0.9,8910,6,331,753,0.3053505535055351
1797,1797,25,25,200,100,100,0.6,0.7000000000000001,8439,1,513,1047,0.32884615384615384
1798,1798,25,7,200,100,100,0.75,0.4,9562,5,207,226,0.4780600461893764
1799,1799,25,5,200,100,100,0.75,0.5,9577,4,212,207,0.5059665871121718
1800,1800,25,1,200,100,100,0.75,0.6000000000000001,9755,10,165,70,0.7021276595744681
1801,1801,25,42,200,100,100,0.6,0.4,648,3,580,8769,0.062038720718793454
1802,1802,25,1,200,100,100,0.75,0.7000000000000001,9756,14,154,76,0.6695652173913044
1803,1803,25,22,200,100,100,0.75,0.0,0,12,0,9988,0.0
1804,1804,25,47,200,100,100,0.6,0.5,3978,1,1047,4974,0.17389138016940708
1805,1805,25,1,200,100,100,0.75,0.8,9754,16,156,74,0.6782608695652174
1806,1806,25,1,200,100,100,0.75,0.9,9756,33,132,79,0.6255924170616114
1807,1807,25,2,200,100,100,0.8999999999999999,0.4,9608,23,204,165,0.5528455284552846
1808,1808,25,26,200,100,100,0.75,0.1,0,1,22,9977,0.0022002200220022
1809,1809,25,5,200,100,100,0.8999999999999999,0.30000000000000004,9407,2,249,342,0.4213197969543147
1810,1810,25,2,200,100,100,0.8999999999999999,0.5,9729,2,176,93,0.654275092936803
1811,1811,25,1,200,100,100,0.8999999999999999,0.6000000000000001,9782,7,155,56,0.7345971563981043
1812,1812,25,2,200,100,100,0.8999999999999999,0.7000000000000001,9778,2,164,56,0.7454545454545455
1813,1813,25,1,200,100,100,0.8999999999999999,0.8,9787,1,161,51,0.7594339622641509
1814,1814,25,1,200,100,100,0.8999999999999999,0.9,9784,2,163,51,0.7616822429906542
1815,1815,25,36,200,100,100,0.75,0.2,1,6,264,9729,0.026418492945061545
1816,1816,25,20,200,100,100,0.8999999999999999,0.0,2,12,0,9986,0.0
1817,1817,25,28,200,100,100,0.8999999999999999,0.1,0,2,69,9929,0.006901380276055211
1818,1818,25,55,200,100,100,0.75,0.30000000000000004,611,10,985,8394,0.1050218573408679
1819,1819,26,20,200,100,100,0.0,0.0,0,4,0,9996,0.0
1820,1820,26,20,200,100,100,0.0,0.2,0,13,0,9987,0.0
1821,1821,26,21,200,100,100,0.0,0.1,0,3,0,9997,0.0
1822,1822,26,20,200,100,100,0.0,0.30000000000000004,0,17,0,9983,0.0
1823,1823,25,47,200,100,100,0.8999999999999999,0.2,373,16,785,8826,0.08167724482363958
1824,1824,26,20,200,100,100,0.0,0.4,3,65,0,9932,0.0
1825,1825,26,20,200,100,100,0.0,0.5,1,33,0,9966,0.0
1826,1826,26,20,200,100,100,0.0,0.6000000000000001,0,3,0,9997,0.0
1827,1827,26,20,200,100,100,0.0,0.7000000000000001,3,28,0,9969,0.0
1828,1828,26,21,200,100,100,0.0,0.8,0,1,0,9999,0.0
1829,1829,26,20,200,100,100,0.0,0.9,0,29,0,9971,0.0
1830,1830,26,20,200,100,100,0.15,0.2,0,1,0,9999,0.0
1831,1831,26,22,200,100,100,0.15,0.0,0,5,0,9995,0.0
1832,1832,26,20,200,100,100,0.15,0.1,0,17,0,9983,0.0
1833,1833,26,20,200,100,100,0.15,0.30000000000000004,0,2,0,9998,0.0
1834,1834,26,20,200,100,100,0.15,0.4,1,30,0,9969,0.0
1835,1835,26,21,200,100,100,0.15,0.5,0,1,0,9999,0.0
1836,1836,26,20,200,100,100,0.15,0.7000000000000001,0,6,0,9994,0.0
1837,1837,26,22,200,100,100,0.15,0.6000000000000001,0,11,0,9989,0.0
1838,1838,26,20,200,100,100,0.15,0.9,0,9,0,9991,0.0
1839,1839,26,21,200,100,100,0.15,0.8,0,1,0,9999,0.0
1840,1840,26,19,200,100,100,0.3,0.1,1,20,0,9979,0.0
1841,1841,26,20,200,100,100,0.3,0.0,4,22,0,9974,0.0
1842,1842,26,21,200,100,100,0.3,0.2,0,1,0,9999,0.0
1843,1843,26,19,200,100,100,0.3,0.30000000000000004,0,22,0,9978,0.0
1844,1844,26,20,200,100,100,0.3,0.4,0,12,0,9988,0.0
1845,1845,26,20,200,100,100,0.3,0.5,0,1,0,9999,0.0
1846,1846,26,21,200,100,100,0.3,0.8,0,5,0,9995,0.0
1847,1847,26,20,200,100,100,0.3,0.7000000000000001,0,8,0,9992,0.0
1848,1848,26,20,200,100,100,0.3,0.6000000000000001,0,48,0,9952,0.0
1849,1849,26,21,200,100,100,0.3,0.9,0,4,0,9996,0.0
1850,1850,26,20,200,100,100,0.44999999999999996,0.0,0,7,0,9993,0.0
1851,1851,26,21,200,100,100,0.44999999999999996,0.1,1,25,2,9972,0.00020052135552436334
1852,1852,26,23,200,100,100,0.44999999999999996,0.2,1,5,4,9990,0.00040024014408645187
1853,1853,26,25,200,100,100,0.44999999999999996,0.30000000000000004,0,3,18,9979,0.0018005401620486145
1854,1854,26,25,200,100,100,0.44999999999999996,0.4,0,6,13,9981,0.0013007804682809686
1855,1855,26,28,200,100,100,0.44999999999999996,0.5,0,7,44,9949,0.0044030821575102574
1856,1856,26,31,200,100,100,0.44999999999999996,0.7000000000000001,4,1,88,9907,0.00880440220110055
1857,1857,26,31,200,100,100,0.44999999999999996,0.6000000000000001,0,11,84,9905,0.008409250175192713
1858,1858,26,31,200,100,100,0.44999999999999996,0.8,0,5,66,9929,0.0066033016508254124
1859,1859,26,21,200,100,100,0.6,0.0,0,2,0,9998,0.0
1860,1860,26,30,200,100,100,0.44999999999999996,0.9,0,2,113,9885,0.011302260452090419
1861,1861,26,24,200,100,100,0.6,0.1,0,9,11,9980,0.0011009908918026225
1862,1862,26,4,200,100,100,0.6,0.7000000000000001,9611,3,193,193,0.5
1863,1863,26,27,200,100,100,0.6,0.2,1,7,44,9948,0.004403522818254604
1864,1864,26,19,200,100,100,0.6,0.6000000000000001,8852,4,356,788,0.3111888111888112
1865,1865,26,19,200,100,100,0.6,0.8,8867,7,340,786,0.3019538188277087
1866,1866,26,27,200,100,100,0.6,0.5,6619,8,633,2740,0.18766676549066114
1867,1867,26,21,200,100,100,0.75,0.0,0,1,0,9999,0.0
1868,1868,26,34,200,100,100,0.6,0.30000000000000004,8,4,171,9817,0.017120544653584303
1869,1869,26,7,200,100,100,0.75,0.4,9449,4,238,309,0.4351005484460695
1870,1870,26,2,200,100,100,0.75,0.6000000000000001,9712,7,180,101,0.6405693950177936
1871,1871,26,34,200,100,100,0.6,0.9,7777,10,536,1677,0.2422051513782196
1872,1872,26,5,200,100,100,0.75,0.5,9660,1,194,145,0.5722713864306784
1873,1873,26,3,200,100,100,0.75,0.8,9697,6,190,107,0.6397306397306397
1874,1874,26,4,200,100,100,0.75,0.7000000000000001,9688,1,190,121,0.6109324758842444
1875,1875,26,3,200,100,100,0.75,0.9,9645,2,214,139,0.6062322946175638
1876,1876,26,42,200,100,100,0.6,0.4,70,2,534,9394,0.05378726833199033
1877,1877,26,25,200,100,100,0.75,0.1,0,4,17,9979,0.0017006802721088435
1878,1878,26,1,200,100,100,0.8999999999999999,0.5,9735,11,175,79,0.6889763779527559
1879,1879,26,3,200,100,100,0.8999999999999999,0.4,9696,3,191,110,0.6345514950166113
1880,1880,26,4,200,100,100,0.8999999999999999,0.30000000000000004,9433,7,267,293,0.4767857142857143
1881,1881,26,0,200,100,100,0.8999999999999999,0.7000000000000001,9900,100,0,0,0.0
1882,1882,26,0,200,100,100,0.8999999999999999,0.8,9900,100,0,0,0.0
1883,1883,26,2,200,100,100,0.8999999999999999,0.6000000000000001,9755,2,173,70,0.7119341563786008
1884,1884,26,0,200,100,100,0.8999999999999999,0.9,9900,100,0,0,0.0
1885,1885,26,38,200,100,100,0.75,0.2,30,1,228,9741,0.022870899789346977
1886,1886,26,20,200,100,100,0.8999999999999999,0.0,0,12,0,9988,0.0
1887,1887,26,51,200,100,100,0.75,0.30000000000000004,1502,2,1282,7214,0.150894538606403
1888,1888,26,29,200,100,100,0.8999999999999999,0.1,1,12,65,9922,0.0065084609992990886
1889,1889,27,20,200,100,100,0.0,0.0,0,14,0,9986,0.0
1890,1890,27,22,200,100,100,0.0,0.1,0,2,0,9998,0.0
1891,1891,27,20,200,100,100,0.0,0.2,0,33,0,9967,0.0
1892,1892,27,20,200,100,100,0.0,0.30000000000000004,1,21,0,9978,0.0
1893,1893,27,21,200,100,100,0.0,0.4,0,2,0,9998,0.0
1894,1894,27,21,200,100,100,0.0,0.6000000000000001,2,18,0,9980,0.0
1895,1895,27,22,200,100,100,0.0,0.5,0,2,0,9998,0.0
1896,1896,26,53,200,100,100,0.8999999999999999,0.2,1084,1,973,7942,0.10914189568143579
1897,1897,27,20,200,100,100,0.0,0.7000000000000001,0,6,0,9994,0.0
1898,1898,27,22,200,100,100,0.0,0.8,0,5,0,9995,0.0
1899,1899,27,20,200,100,100,0.0,0.9,5,30,0,9965,0.0
1900,1900,27,20,200,100,100,0.15,0.0,0,6,0,9994,0.0
1901,1901,27,19,200,100,100,0.15,0.1,1,35,0,9964,0.0
1902,1902,27,20,200,100,100,0.15,0.2,4,17,0,9979,0.0
1903,1903,27,21,200,100,100,0.15,0.30000000000000004,0,2,0,9998,0.0
1904,1904,27,21,200,100,100,0.15,0.4,1,5,0,9994,0.0
1905,1905,27,20,200,100,100,0.15,0.5,5,19,0,9976,0.0
1906,1906,27,21,200,100,100,0.15,0.6000000000000001,0,3,0,9997,0.0
1907,1907,27,21,200,100,100,0.15,0.7000000000000001,0,2,0,9998,0.0
1908,1908,27,20,200,100,100,0.15,0.8,0,1,0,9999,0.0
1909,1909,27,21,200,100,100,0.15,0.9,0,1,0,9999,0.0
1910,1910,27,20,200,100,100,0.3,0.0,0,24,0,9976,0.0
1911,1911,27,20,200,100,100,0.3,0.1,0,6,0,9994,0.0
1912,1912,27,19,200,100,100,0.3,0.2,2,59,0,9939,0.0
1913,1913,27,21,200,100,100,0.3,0.30000000000000004,0,1,0,9999,0.0
1914,1914,27,22,200,100,100,0.3,0.4,1,3,0,9996,0.0
1915,1915,27,21,200,100,100,0.3,0.5,0,8,0,9992,0.0
1916,1916,27,21,200,100,100,0.3,0.6000000000000001,0,4,0,9996,0.0
1917,1917,27,21,200,100,100,0.3,0.7000000000000001,0,2,0,9998,0.0
1918,1918,27,20,200,100,100,0.3,0.8,9,29,0,9962,0.0
1919,1919,27,21,200,100,100,0.3,0.9,0,33,0,9967,0.0
1920,1920,27,21,200,100,100,0.44999999999999996,0.1,0,6,2,9992,0.00020012007204322593
1921,1921,27,20,200,100,100,0.44999999999999996,0.0,0,1,0,9999,0.0
1922,1922,27,24,200,100,100,0.44999999999999996,0.2,0,3,2,9995,0.00020006001800540162
1923,1923,27,24,200,100,100,0.44999999999999996,0.30000000000000004,0,5,17,9978,0.0017008504252126063
1924,1924,27,30,200,100,100,0.44999999999999996,0.4,0,5,28,9967,0.002801400700350175
1925,1925,27,26,200,100,100,0.44999999999999996,0.5,0,6,45,9949,0.004502701620972584
1926,1926,27,29,200,100,100,0.44999999999999996,0.6000000000000001,0,4,128,9868,0.012805122048819529
1927,1927,27,32,200,100,100,0.44999999999999996,0.7000000000000001,0,3,85,9912,0.008502550765229568
1928,1928,27,29,200,100,100,0.44999999999999996,0.9,0,5,84,9911,0.008404202101050525
1929,1929,27,29,200,100,100,0.44999999999999996,0.8,0,2,55,9943,0.005501100220044009
1930,1930,27,21,200,100,100,0.6,0.0,0,2,0,9998,0.0
1931,1931,27,23,200,100,100,0.6,0.1,0,5,10,9985,0.0010005002501250625
1932,1932,27,10,200,100,100,0.6,0.7000000000000001,9206,8,279,507,0.3549618320610687
1933,1933,27,8,200,100,100,0.6,0.8,9215,6,283,496,0.3632862644415918
1934,1934,27,6,200,100,100,0.6,0.9,9521,6,233,240,0.492600422832981
1935,1935,27,30,200,100,100,0.6,0.2,0,4,55,9941,0.005502200880352141
1936,1936,27,22,200,100,100,0.6,0.6000000000000001,8315,5,526,1154,0.3130952380952381
1937,1937,27,37,200,100,100,0.6,0.30000000000000004,5,1,204,9790,0.020412247348409046
1938,1938,27,10,200,100,100,0.75,0.4,9275,5,304,416,0.4222222222222222
1939,1939,27,19,200,100,100,0.75,0.0,1,33,0,9966,0.0
1940,1940,27,8,200,100,100,0.75,0.5,9546,3,226,225,0.5011086474501109
1941,1941,27,1,200,100,100,0.75,0.6000000000000001,9742,9,171,78,0.6867469879518072
1942,1942,27,2,200,100,100,0.75,0.8,9742,2,175,81,0.68359375
1943,1943,27,43,200,100,100,0.6,0.4,53,1,546,9400,0.05489644078021315
1944,1944,27,2,200,100,100,0.75,0.7000000000000001,9718,2,185,95,0.6607142857142857
1945,1945,27,1,200,100,100,0.75,0.9,9748,13,159,80,0.6652719665271967
1946,1946,27,26,200,100,100,0.75,0.1,1,1,40,9958,0.004000800160032006
1947,1947,27,2,200,100,100,0.8999999999999999,0.4,9657,4,202,137,0.5958702064896755
1948,1948,27,7,200,100,100,0.8999999999999999,0.30000000000000004,9237,7,309,447,0.4087301587301587
1949,1949,27,1,200,100,100,0.8999999999999999,0.5,9778,11,155,56,0.7345971563981043
1950,1950,27,1,200,100,100,0.8999999999999999,0.6000000000000001,9778,7,158,57,0.7348837209302326
1951,1951,27,1,200,100,100,0.8999999999999999,0.7000000000000001,9765,10,162,63,0.72
1952,1952,27,37,200,100,100,0.75,0.2,20,2,192,9786,0.019242333132892364
1953,1953,27,1,200,100,100,0.8999999999999999,0.8,9776,5,165,54,0.7534246575342466
1954,1954,27,1,200,100,100,0.8999999999999999,0.9,9776,4,168,52,0.7636363636363637
1955,1955,27,21,200,100,100,0.8999999999999999,0.0,0,13,0,9987,0.0
1956,1956,27,74,200,100,100,0.6,0.5,2769,2,1451,5778,0.20071932494120903
1957,1957,27,51,200,100,100,0.75,0.30000000000000004,4240,3,953,4804,0.16553760639221818
1958,1958,27,31,200,100,100,0.8999999999999999,0.1,1,7,70,9922,0.00700560448358687
1959,1959,28,21,200,100,100,0.0,0.0,0,2,0,9998,0.0
1960,1960,28,20,200,100,100,0.0,0.1,0,1,0,9999,0.0
1961,1961,28,20,200,100,100,0.0,0.2,1,15,0,9984,0.0
1962,1962,28,21,200,100,100,0.0,0.30000000000000004,0,9,0,9991,0.0
1963,1963,27,49,200,100,100,0.8999999999999999,0.2,126,1,690,9183,0.06988757216651474
1964,1964,28,21,200,100,100,0.0,0.4,0,1,0,9999,0.0
1965,1965,28,20,200,100,100,0.0,0.5,3,46,0,9951,0.0
1966,1966,28,20,200,100,100,0.0,0.6000000000000001,0,10,0,9990,0.0
1967,1967,28,20,200,100,100,0.0,0.7000000000000001,0,1,0,9999,0.0
1968,1968,28,21,200,100,100,0.0,0.8,2,20,0,9978,0.0
1969,1969,28,21,200,100,100,0.0,0.9,0,2,0,9998,0.0
1970,1970,28,20,200,100,100,0.15,0.1,0,13,0,9987,0.0
1971,1971,28,20,200,100,100,0.15,0.0,4,14,0,9982,0.0
1972,1972,28,20,200,100,100,0.15,0.2,0,1,0,9999,0.0
1973,1973,28,20,200,100,100,0.15,0.30000000000000004,0,9,0,9991,0.0
1974,1974,28,20,200,100,100,0.15,0.4,0,11,0,9989,0.0
1975,1975,28,21,200,100,100,0.15,0.5,0,14,0,9986,0.0
1976,1976,28,20,200,100,100,0.15,0.7000000000000001,0,21,0,9979,0.0
1977,1977,28,21,200,100,100,0.15,0.6000000000000001,0,1,0,9999,0.0
1978,1978,28,21,200,100,100,0.15,0.9,0,3,0,9997,0.0
1979,1979,28,20,200,100,100,0.15,0.8,3,19,0,9978,0.0
1980,1980,28,21,200,100,100,0.3,0.0,1,8,0,9991,0.0
1981,1981,28,20,200,100,100,0.3,0.1,1,31,0,9968,0.0
1982,1982,28,20,200,100,100,0.3,0.2,0,2,0,9998,0.0
1983,1983,28,21,200,100,100,0.3,0.30000000000000004,0,1,0,9999,0.0
1984,1984,28,20,200,100,100,0.3,0.4,0,41,0,9959,0.0
1985,1985,28,21,200,100,100,0.3,0.5,0,1,0,9999,0.0
1986,1986,28,20,200,100,100,0.3,0.6000000000000001,0,10,0,9990,0.0
1987,1987,28,21,200,100,100,0.3,0.7000000000000001,0,9,0,9991,0.0
1988,1988,28,20,200,100,100,0.3,0.8,1,14,0,9985,0.0
1989,1989,28,21,200,100,100,0.3,0.9,0,3,0,9997,0.0
1990,1990,28,20,200,100,100,0.44999999999999996,0.0,0,2,0,9998,0.0
1991,1991,28,21,200,100,100,0.44999999999999996,0.1,0,2,1,9997,0.00010002000400080016
1992,1992,28,23,200,100,100,0.44999999999999996,0.2,0,5,6,9989,0.0006003001500750375
1993,1993,28,23,200,100,100,0.44999999999999996,0.30000000000000004,0,18,13,9969,0.0013023442195952714
1994,1994,28,26,200,100,100,0.44999999999999996,0.4,0,1,31,9968,0.0031003100310031005
1995,1995,28,26,200,100,100,0.44999999999999996,0.5,0,5,54,9941,0.005402701350675338
1996,1996,28,28,200,100,100,0.44999999999999996,0.6000000000000001,1,7,57,9935,0.005704563650920737
1997,1997,28,28,200,100,100,0.44999999999999996,0.8,14,6,126,9854,0.012625250501002005
1998,1998,28,30,200,100,100,0.44999999999999996,0.7000000000000001,0,1,96,9903,0.009600960096009602
1999,1999,28,20,200,100,100,0.6,0.0,0,5,0,9995,0.0
2000,2000,28,7,200,100,100,0.6,0.6000000000000001,9399,5,250,346,0.41946308724832215
2001,2001,28,23,200,100,100,0.6,0.1,0,7,19,9974,0.0019013309316521566
2002,2002,28,31,200,100,100,0.44999999999999996,0.9,0,8,79,9913,0.007906325060048038
2003,2003,28,7,200,100,100,0.6,0.9,9349,2,275,374,0.423728813559322
2004,2004,28,27,200,100,100,0.6,0.2,0,1,63,9936,0.0063006300630063005
2005,2005,28,33,200,100,100,0.6,0.30000000000000004,22,9,155,9814,0.015548199418196408
2006,2006,28,17,200,100,100,0.6,0.8,9284,2,284,430,0.39775910364145656
2007,2007,28,22,200,100,100,0.6,0.7000000000000001,8929,1,350,720,0.32710280373831774
2008,2008,28,4,200,100,100,0.75,0.5,9563,3,252,182,0.5806451612903226
2009,2009,28,11,200,100,100,0.75,0.4,8949,3,376,672,0.35877862595419846
2010,2010,28,3,200,100,100,0.75,0.6000000000000001,9743,3,171,83,0.6732283464566929
2011,2011,28,3,200,100,100,0.75,0.7000000000000001,9696,11,178,115,0.6075085324232082
2012,2012,28,45,200,100,100,0.6,0.4,146,3,487,9364,0.04943660542076946
2013,2013,28,22,200,100,100,0.75,0.0,0,1,0,9999,0.0
2014,2014,28,2,200,100,100,0.75,0.9,9659,15,197,129,0.6042944785276073
2015,2015,28,5,200,100,100,0.75,0.8,9636,6,223,135,0.6229050279329609
2016,2016,28,27,200,100,100,0.75,0.1,0,1,31,9968,0.0031003100310031005
2017,2017,28,2,200,100,100,0.8999999999999999,0.4,9664,22,174,140,0.554140127388535
2018,2018,28,1,200,100,100,0.8999999999999999,0.5,9776,13,155,56,0.7345971563981043
2019,2019,28,10,200,100,100,0.8999999999999999,0.30000000000000004,9462,3,264,271,0.4934579439252336
2020,2020,28,37,200,100,100,0.75,0.30000000000000004,5439,1,695,3865,0.1524122807017544
2021,2021,28,35,200,100,100,0.75,0.2,0,8,207,9785,0.020716573258606884
2022,2022,28,1,200,100,100,0.8999999999999999,0.7000000000000001,9785,6,159,50,0.7607655502392344
2023,2023,28,1,200,100,100,0.8999999999999999,0.6000000000000001,9788,5,155,52,0.748792270531401
2024,2024,28,1,200,100,100,0.8999999999999999,0.8,9787,3,161,49,0.7666666666666667
2025,2025,28,1,200,100,100,0.8999999999999999,0.9,9794,2,155,49,0.7598039215686274
2026,2026,28,20,200,100,100,0.8999999999999999,0.0,0,2,0,9998,0.0
2027,2027,28,83,200,100,100,0.6,0.5,1453,1,1344,7202,0.15726655745377954
2028,2028,28,28,200,100,100,0.8999999999999999,0.1,5,1,71,9923,0.00710426255753452
2029,2029,29,20,200,100,100,0.0,0.1,1,3,0,9996,0.0
2030,2030,29,20,200,100,100,0.0,0.0,3,25,0,9972,0.0
2031,2031,29,21,200,100,100,0.0,0.2,0,1,0,9999,0.0
2032,2032,29,22,200,100,100,0.0,0.30000000000000004,0,2,0,9998,0.0
2033,2033,28,46,200,100,100,0.8999999999999999,0.2,188,2,684,9126,0.06972477064220184
2034,2034,29,20,200,100,100,0.0,0.4,2,49,0,9949,0.0
2035,2035,29,20,200,100,100,0.0,0.5,0,8,0,9992,0.0
2036,2036,29,20,200,100,100,0.0,0.6000000000000001,2,26,0,9972,0.0
2037,2037,29,19,200,100,100,0.0,0.8,1,14,0,9985,0.0
2038,2038,29,21,200,100,100,0.0,0.7000000000000001,0,15,0,9985,0.0
2039,2039,29,21,200,100,100,0.0,0.9,0,1,0,9999,0.0
2040,2040,29,20,200,100,100,0.15,0.0,0,5,0,9995,0.0
2041,2041,29,21,200,100,100,0.15,0.1,0,6,0,9994,0.0
2042,2042,29,20,200,100,100,0.15,0.2,0,17,0,9983,0.0
2043,2043,29,20,200,100,100,0.15,0.30000000000000004,0,1,0,9999,0.0
2044,2044,29,19,200,100,100,0.15,0.4,0,29,0,9971,0.0
2045,2045,29,21,200,100,100,0.15,0.5,0,8,0,9992,0.0
2046,2046,29,21,200,100,100,0.15,0.6000000000000001,0,3,0,9997,0.0
2047,2047,29,21,200,100,100,0.15,0.7000000000000001,0,2,0,9998,0.0
2048,2048,29,20,200,100,100,0.15,0.8,1,19,0,9980,0.0
2049,2049,29,21,200,100,100,0.3,0.0,0,1,0,9999,0.0
2050,2050,29,22,200,100,100,0.15,0.9,0,1,0,9999,0.0
2051,2051,29,19,200,100,100,0.3,0.1,2,93,0,9905,0.0
2052,2052,29,21,200,100,100,0.3,0.2,0,11,0,9989,0.0
2053,2053,29,21,200,100,100,0.3,0.30000000000000004,0,3,0,9997,0.0
2054,2054,29,20,200,100,100,0.3,0.4,0,14,0,9986,0.0
2055,2055,29,20,200,100,100,0.3,0.5,1,29,0,9970,0.0
2056,2056,29,20,200,100,100,0.3,0.6000000000000001,0,4,0,9996,0.0
2057,2057,29,20,200,100,100,0.3,0.8,0,34,0,9966,0.0
2058,2058,29,21,200,100,100,0.3,0.7000000000000001,0,13,0,9987,0.0
2059,2059,29,20,200,100,100,0.3,0.9,4,24,0,9972,0.0
2060,2060,29,20,200,100,100,0.44999999999999996,0.0,0,17,0,9983,0.0
2061,2061,29,22,200,100,100,0.44999999999999996,0.1,0,2,1,9997,0.00010002000400080016
2062,2062,29,23,200,100,100,0.44999999999999996,0.2,0,4,5,9991,0.0005002000800320128
2063,2063,29,26,200,100,100,0.44999999999999996,0.30000000000000004,2,4,24,9970,0.0024014408645187113
